date,vehicle_id,Mahalle,time_in_neigh_sec,dist_in_neigh_km,idle_in_neigh_sec,stop_in_neigh_sec,points
2025-12-24,7924,Işıktepe Mh.,60.0,8475.56,0.0,0.0,9
2025-12-24,7924,Işıktepe OSB Mh.,121.0,17748.23,33.0,33.0,19
2025-12-24,7924,Kültür Mh.,166.0,16997.84,2.0,2.0,18
2025-12-24,7924,Minareliçavuş Bursa OSB Mh.,205.0,22460.56,0.0,0.0,24
2025-12-24,7924,Minareliçavuş Mh.,239.0,24203.29,15.0,15.0,26
2025-12-24,7924,Minareliçavuş OSB Mh.,153.0,21355.9,0.0,0.0,23
2025-12-24,7924,Nilüferköy Mh.,85.0,16080.45,0.0,0.0,18
2025-12-24,7924,Yapı Kredi Bankası ATM - Bursa Görükle Çek Mahallesi,10.0,963.71,0.0,0.0,1
2025-12-24,7924,Yaylacık Mh.,8116.0,332874.07,9790.0,9793.0,364
2025-12-24,7924,Yenikent Mh.,1866.0,153435.38,837.0,837.0,166
2025-12-24,7924,Yolçatı Mh.,120.0,11660.52,0.0,0.0,12
2025-12-24,7924,Yüzüncüyıl Mh.,70.0,7840.1,0.0,0.0,8
2025-12-24,7924,Çalı Mh.,15953.0,675744.54,18222.0,18222.0,783
2025-12-24,7924,Üçevler Mh.,2910.0,175276.04,5903.0,5903.0,186
2025-12-24,7924,İhsaniye Mh.,915.0,57411.47,1116.0,1116.0,61
2025-12-24,8359,23 Nisan Mh.,69.0,3516.65,0.0,0.0,11
2025-12-24,8359,29 Ekim Mh.,87.0,3416.31,18.0,18.0,12
2025-12-24,8359,Ahmet Yesevi Mh.,60.0,2184.0,0.0,0.0,7
2025-12-24,8359,Alaaddinbey Mh.,36363.0,74954.77,13100.0,4514685.0,256
2025-12-24,8359,Altınşehir Mh.,4355.0,51728.01,10008.0,10008.0,183
2025-12-24,8359,Balat Mh.,265.0,11202.57,0.0,0.0,37
2025-12-24,8359,Balat OSB Mh.,50.0,1570.6299999999999,0.0,0.0,5
2025-12-24,8359,Doğanköy Mh.,401.0,12593.01,27.0,27.0,43
2025-12-24,8359,Ertuğrul Mh.,5689.0,51478.08,5619.0,5619.0,185
2025-12-24,8359,Fethiye OSB Mh.,243.0,8865.26,56.0,56.0,28
2025-12-24,8359,Geçit Mh.,564.0,19717.44,0.0,0.0,65
2025-12-24,8359,Işıktepe Mh.,31.0,1272.8899999999999,0.0,0.0,4
2025-12-24,8359,Işıktepe OSB Mh.,48.0,2869.3,0.0,0.0,9
2025-12-24,8359,Minareliçavuş Bursa OSB Mh.,20.0,944.53,0.0,0.0,3
2025-12-24,8359,Minareliçavuş Mh.,64.0,2320.34,49.0,49.0,8
2025-12-24,8359,Minareliçavuş OSB Mh.,32.0,1158.59,0.0,0.0,4
2025-12-24,8359,Nilüferköy Mh.,80.0,6206.25,0.0,0.0,20
2025-12-24,8359,Yenikent Mh.,1156.0,33075.76,622.0,622.0,109
2025-12-24,8359,Üçevler Mh.,457.0,13506.89,256.0,256.0,42
2025-12-25,1106,30 Ağustos Zafer Mh.,146.0,12645.41,55.0,55.0,20
2025-12-25,1106,Ahmet Yesevi Mh.,1697.0,54530.37,1574.0,1574.0,81
2025-12-25,1106,Alaaddinbey Mh.,11097.0,39577.28,222.0,472443.0,61
2025-12-25,1106,Ataevler Mh.,246.0,15699.51,92.0,92.0,24
2025-12-25,1106,Balat Mh.,70.0,4702.43,0.0,0.0,7
2025-12-25,1106,Beşevler Mh.,109.0,7830.55,8.0,8.0,12
2025-12-25,1106,Demirci Mh.,299.0,27217.62,140.0,140.0,42
2025-12-25,1106,Fethiye Mh.,364.0,7869.58,0.0,0.0,12
2025-12-25,1106,Geçit Mh.,878.0,49929.09,237.0,237.0,75
2025-12-25,1106,Kayapa Mh.,3650.0,166426.55,2953.0,2953.0,263
2025-12-25,1106,Kızılcıklı Mh.,23.0,3171.56,0.0,0.0,5
2025-12-25,1106,Nilüferköy Mh.,163.0,18117.89,14.0,14.0,27
2025-12-25,1106,Tahtalı Mh.,160.0,11549.95,0.0,0.0,18
2025-12-25,1106,Yaylacık Mh.,70.0,4504.93,0.0,0.0,7
2025-12-25,1106,Yenikent Mh.,843.0,50532.17,359.0,359.0,76
2025-12-25,1106,Çalı Mh.,60.0,4513.78,0.0,0.0,7
2025-12-25,1106,Üçevler Mh.,282.0,20811.12,90.0,90.0,32
2025-12-25,2519,Ahmet Yesevi Mh.,1778.0,23667.61,1798.0,1798.0,70
2025-12-25,2519,Alaaddinbey Mh.,13031.0,20763.239999999998,1959761.0,1959761.0,64
2025-12-25,2519,Ataevler Mh.,170.0,6923.45,0.0,0.0,21
2025-12-25,2519,Balat Mh.,1709.0,22742.31,1455.0,1455.0,67
2025-12-25,2519,Beşevler Mh.,104.0,3609.5299999999997,18.0,18.0,11
2025-12-25,2519,Demirci Mh.,167.0,5533.219999999999,65.0,65.0,17
2025-12-25,2519,Fethiye Mh.,464.0,4308.37,86.0,86.0,13
2025-12-25,2519,Geçit Mh.,54.0,3026.5299999999997,0.0,0.0,9
2025-12-25,2519,Üçevler Mh.,100.0,5885.24,0.0,0.0,18
2025-12-25,2584,29 Ekim Mh.,180.0,13986.84,41.0,41.0,23
2025-12-25,2584,Alaaddinbey Mh.,13382.0,74860.68000000001,8099.0,3080951.0,124
2025-12-25,2584,Dumlupınar Mh.,4805.0,240143.03,4230.0,4230.0,389
2025-12-25,2584,Ertuğrul Mh.,59.0,5464.8099999999995,0.0,0.0,9
2025-12-25,2584,Görükle Mh.,150.0,9179.07,0.0,0.0,15
2025-12-25,2584,Yüzüncüyıl Mh.,40.0,2439.85,0.0,0.0,4
2025-12-25,2674,29 Ekim Mh.,100.0,4401.98,0.0,0.0,10
2025-12-25,2674,Alaaddinbey Mh.,13358.0,49636.94,0.0,1902192.0,114
2025-12-25,2674,Dumlupınar Mh.,2132.0,48217.53,0.0,2152.0,108
2025-12-25,2674,Ertuğrul Mh.,129.0,8339.33,0.0,11.0,19
2025-12-25,2674,Görükle Mh.,2242.0,46518.54,0.0,2232.0,104
2025-12-25,2674,Yüzüncüyıl Mh.,40.0,1765.68,0.0,0.0,4
2025-12-25,3547,23 Nisan Mh.,71.0,11931.56,0.0,0.0,12
2025-12-25,3547,29 Ekim Mh.,2934.0,113497.06,3047.0,3047.0,113
2025-12-25,3547,Alaaddinbey Mh.,12828.0,112916.54,536.0,609118.0,113
2025-12-25,3547,Altınşehir Mh.,7.0,2006.04,0.0,0.0,2
2025-12-25,3547,Balat OSB Mh.,23.0,3956.94,0.0,0.0,4
2025-12-25,3547,Ertuğrul Mh.,75.0,10026.67,11.0,11.0,10
2025-12-25,3547,Fethiye OSB Mh.,224.0,26764.84,60.0,60.0,27
2025-12-25,3547,Geçit Mh.,498.0,23680.29,0.0,0.0,24
2025-12-25,3547,Işıktepe Mh.,20.0,1985.73,0.0,0.0,2
2025-12-25,3547,Işıktepe OSB Mh.,60.0,7947.24,0.0,0.0,8
2025-12-25,3547,Minareliçavuş Bursa OSB Mh.,20.0,2968.44,0.0,0.0,3
2025-12-25,3547,Yenikent Mh.,619.0,52161.26,241.0,241.0,53
2025-12-25,3547,Yüzüncüyıl Mh.,557.0,34223.26,545.0,545.0,34
2025-12-25,3547,Üçevler Mh.,212.0,26899.39,42.0,42.0,27
2025-12-25,3615,23 Nisan Mh.,49.0,8571.81,0.0,0.0,11
2025-12-25,3615,Ahmet Yesevi Mh.,68.0,7714.75,0.0,0.0,10
2025-12-25,3615,Alaaddinbey Mh.,8405.0,39945.95,268.0,263634.0,51
2025-12-25,3615,Balat Mh.,70.0,9262.65,0.0,0.0,12
2025-12-25,3615,Balat OSB Mh.,42.0,4641.53,0.0,0.0,6
2025-12-25,3615,Beşevler Mh.,222.0,18907.98,0.0,0.0,24
2025-12-25,3615,Cumhuriyet Mh.,610.0,26372.28,767.0,767.0,35
2025-12-25,3615,Demirci Mh.,140.0,14901.48,34.0,34.0,19
2025-12-25,3615,Esentepe Mh.,264.0,18781.43,81.0,81.0,25
2025-12-25,3615,Fethiye Mh.,416.0,22625.45,0.0,0.0,30
2025-12-25,3615,Fethiye OSB Mh.,203.0,18630.25,58.0,58.0,24
2025-12-25,3615,Geçit Mh.,478.0,49681.84,32.0,32.0,65
2025-12-25,3615,Işıktepe Mh.,30.0,3888.73,0.0,0.0,5
2025-12-25,3615,Işıktepe OSB Mh.,31.0,3892.26,0.0,0.0,5
2025-12-25,3615,Karaman Mh.,477.0,17302.1,298.0,298.0,23
2025-12-25,3615,Konak Mh.,24.0,5527.33,0.0,0.0,7
2025-12-25,3615,Minareliçavuş Bursa OSB Mh.,19.0,1548.9,0.0,0.0,2
2025-12-25,3615,Nilüferköy Mh.,78.0,15398.05,0.0,0.0,20
2025-12-25,3615,Odunluk Mh.,264.0,20961.260000000002,78.0,78.0,28
2025-12-25,3615,Yenikent Mh.,901.0,54253.22,703.0,703.0,71
2025-12-25,3615,Çamlıca Mh.,315.0,8966.71,2621.0,2621.0,12
2025-12-25,3615,Üçevler Mh.,313.0,34460.12,48.0,48.0,44
2025-12-25,3615,İhsaniye Mh.,6577.0,174312.65,11050.0,11050.0,220
2025-12-25,4527,Alaaddinbey Mh.,11851.0,36484.619999999995,432.0,2661051.0,88
2025-12-25,4527,Demirci Mh.,136.0,7064.89,21.0,21.0,17
2025-12-25,4527,Gümüştepe Mh.,75.0,3768.95,0.0,0.0,9
2025-12-25,4527,Konak Mh.,201.0,3367.69,26.0,26.0,8
2025-12-25,4527,Çamlıca Mh.,4086.0,73364.48,4364.0,4364.0,174
2025-12-25,4527,Üçevler Mh.,589.0,17528.65,326.0,326.0,42
2025-12-25,5552,23 Nisan Mh.,3798.0,97268.61,0.0,5476.0,124
2025-12-25,5552,Alaaddinbey Mh.,12771.0,53728.04,0.0,674626.0,69
2025-12-25,5552,Demirci Mh.,125.0,14034.09,0.0,0.0,18
2025-12-25,5552,Üçevler Mh.,348.0,22669.15,0.0,166.0,29
2025-12-25,6514,Alaaddinbey Mh.,13259.0,63578.47,434.0,4579753.0,103
2025-12-25,6514,Demirci Mh.,99.0,8656.49,0.0,0.0,14
2025-12-25,6514,Gümüştepe Mh.,154.0,11815.65,0.0,0.0,19
2025-12-25,6514,Çamlıca Mh.,2935.0,35551.75,4486.0,5686.0,57
2025-12-25,6514,Üçevler Mh.,259.0,17978.84,9.0,9.0,29
2025-12-25,6574,23 Nisan Mh.,48.0,7741.0599999999995,0.0,0.0,10
2025-12-25,6574,Alaaddinbey Mh.,13138.0,56021.85,5793.0,663057.0,72
2025-12-25,6574,Balat OSB Mh.,12.0,1537.81,0.0,0.0,2
2025-12-25,6574,Demirci Mh.,132.0,14804.3,0.0,0.0,19
2025-12-25,6574,Fethiye OSB Mh.,214.0,22354.95,70.0,70.0,29
2025-12-25,6574,Geçit Mh.,394.0,20690.4,0.0,0.0,27
2025-12-25,6574,Gümüştepe Mh.,68.0,6257.97,0.0,0.0,8
2025-12-25,6574,Işıktepe Mh.,21.0,3090.37,0.0,0.0,4
2025-12-25,6574,Işıktepe OSB Mh.,49.0,6185.8,0.0,0.0,8
2025-12-25,6574,Minareliçavuş Bursa OSB Mh.,20.0,3076.7,0.0,0.0,4
2025-12-25,6574,Yenikent Mh.,77.0,7649.4,0.0,0.0,10
2025-12-25,6574,Çamlıca Mh.,4783.0,161719.81,4927.0,4927.0,206
2025-12-25,6574,Üçevler Mh.,545.0,45914.1,131.0,131.0,59
2025-12-25,6881,Alaaddinbey Mh.,15151.0,55211.67,3243985.0,3243985.0,178
2025-12-25,6881,Beşevler Mh.,1284.0,18117.1,1093.0,1093.0,57
2025-12-25,6881,Üçevler Mh.,484.0,14180.97,275.0,275.0,45
2025-12-25,7224,23 Nisan Mh.,407.0,14275.6,177.0,177.0,41
2025-12-25,7224,Alaaddinbey Mh.,14049.0,24600.64,2334498.0,2334498.0,73
2025-12-25,7224,Ataevler Mh.,96.0,4163.35,17.0,17.0,12
2025-12-25,7224,Beşevler Mh.,555.0,11423.59,401.0,401.0,33
2025-12-25,7224,Demirci Mh.,391.0,13342.75,160.0,160.0,39
2025-12-25,7224,Çalı Mh.,828.0,21766.18,392.0,392.0,64
2025-12-25,7224,Üçevler Mh.,197.0,7590.57,67.0,67.0,22
2025-12-25,7873,Alaaddinbey Mh.,14329.0,28521.739999999998,15300.0,2958746.0,81
2025-12-25,7873,Demirci Mh.,315.0,10039.48,150.0,150.0,28
2025-12-25,7873,Kültür Mh.,595.0,20280.14,515.0,515.0,56
2025-12-25,7873,Yaylacık Mh.,179.0,4271.0,180.0,180.0,12
2025-12-25,7873,Çalı Mh.,1801.0,59600.12,1623.0,1623.0,168
2025-12-25,7873,Üçevler Mh.,284.0,9379.12,88.0,88.0,26
2025-12-25,7924,23 Nisan Mh.,576.0,78490.64,253.0,253.0,76
2025-12-25,7924,29 Ekim Mh.,1011.0,30717.66,2496.0,2496.0,30
2025-12-25,7924,Alaaddinbey Mh.,759.0,50335.090000000004,407.0,311.0,48
2025-12-25,7924,Altınşehir Mh.,580.0,47170.16,425.0,425.0,46
2025-12-25,7924,Balat OSB Mh.,21.0,4219.280000000001,0.0,0.0,4
2025-12-25,7924,Beşevler Mh.,383.0,32013.68,189.0,189.0,31
2025-12-25,7924,Demirci Mh.,61.0,7456.76,0.0,0.0,7
2025-12-25,7924,Dumlupınar Mh.,82.0,14159.31,196.0,196.0,14
2025-12-25,7924,Ertuğrul Mh.,1917.0,100252.19,1652.0,1652.0,98
2025-12-25,7924,Esentepe Mh.,833.0,27023.56,578.0,578.0,26
2025-12-25,7924,Fethiye OSB Mh.,227.0,28537.71,84.0,84.0,27
2025-12-25,7924,Geçit Mh.,571.0,65027.4,0.0,0.0,62
2025-12-25,7924,Görükle Mh.,909.0,24265.01,2069.0,2069.0,24
2025-12-25,7924,Işıktepe Mh.,29.0,4234.07,0.0,0.0,4
2025-12-25,7924,Işıktepe OSB Mh.,61.0,10530.07,0.0,0.0,10
2025-12-25,7924,Konak Mh.,169.0,20692.940000000002,449.0,449.0,20
2025-12-25,7924,Kurtuluş Mh.,102.0,13161.59,11.0,11.0,13
2025-12-25,7924,Kültür Mh.,502.0,19651.41,688.0,688.0,19
2025-12-25,7924,Minareliçavuş Bursa OSB Mh.,11.0,3165.3599999999997,0.0,0.0,3
2025-12-25,7924,Yaylacık Mh.,36.0,5246.5,0.0,0.0,5
2025-12-25,7924,Yenikent Mh.,862.0,76591.36,1010.0,1010.0,73
2025-12-25,7924,Çalı Mh.,4573.0,272502.26,4292.0,4292.0,255
2025-12-25,7924,Ürünlü Mh.,120.0,12175.57,0.0,0.0,12
2025-12-25,7924,Üçevler Mh.,288.0,51241.29,45.0,45.0,49
2025-12-25,7924,İhsaniye Mh.,1466.0,71557.82,2787.0,2787.0,69
2025-12-25,8359,Alaaddinbey Mh.,14141.0,38638.87,7661.0,2958011.0,119
2025-12-25,8359,Ertuğrul Mh.,2765.0,31944.62,3088.0,3088.0,97
2025-12-19,1711,23 Nisan Mh.,59.0,6879.54,31.0,31.0,67
2025-12-19,1711,Ahmet Yesevi Mh.,78.0,7508.86,0.0,0.0,79
2025-12-19,1711,Alaaddinbey Mh.,33332.0,65276.33,131756.0,6564806.0,612
2025-12-19,1711,Ataevler Mh.,44.0,1328.1399999999999,33.0,33.0,13
2025-12-19,1711,Atlas Mahallesi,3.0,60.15,0.0,0.0,3
2025-12-19,1711,Atlas Mh.,4046.0,31503.8,2476.0,17245.0,1877
2025-12-19,1711,Balat Mh.,277.0,24211.46,0.0,0.0,278
2025-12-19,1711,Balat OSB Mh.,49.0,3689.33,0.0,0.0,38
2025-12-19,1711,Balkan Mh.,2491.0,35804.33,1304.0,20351.0,565
2025-12-19,1711,Demirci Mh.,325.0,1024.03,0.0,0.0,325
2025-12-19,1711,Doğanköy Mh.,151.0,11947.0,0.0,0.0,151
2025-12-19,1711,Fethiye OSB Mh.,249.0,21402.58,80.0,80.0,215
2025-12-19,1711,Geçit Mh.,549.0,48151.85,0.0,0.0,548
2025-12-19,1711,Görükle Mh.,364.0,26172.4,0.0,0.0,366
2025-12-19,1711,Hasanağa Mh.,5926.0,96858.38,9959.0,9959.0,1843
2025-12-19,1711,Işıktepe Mh.,27.0,2936.69,0.0,0.0,29
2025-12-19,1711,Işıktepe OSB Mh.,150.0,10080.7,100.0,100.0,99
2025-12-19,1711,Kadriye Mh.,298.0,7037.78,215.0,215.0,298
2025-12-19,1711,Kayapa Mh.,584.0,25770.27,0.0,0.0,585
2025-12-19,1711,Kurtuluş Mh.,234.0,11349.76,152.0,152.0,169
2025-12-19,1711,Kuruçeşme Mh.,733.0,23422.72,244.0,244.0,611
2025-12-19,1711,Kızılcıklı Mh.,313.0,13077.42,181.0,181.0,221
2025-12-19,1711,Minareliçavuş Bursa OSB Mh.,20.0,1957.86,0.0,0.0,20
2025-12-19,1711,Nilüferköy Mh.,97.0,9432.35,0.0,0.0,101
2025-12-19,1711,Yaylacık Mh.,57.0,42.980000000000004,0.0,0.0,4
2025-12-19,1711,Yenikent Mh.,1087.0,54393.0,2329.0,2329.0,621
2025-12-19,1711,Yolçatı Mh.,140.0,10674.3,0.0,0.0,140
2025-12-19,1711,Çalı Mh.,757.0,4607.87,230.0,230.0,653
2025-12-19,1711,Üçevler Mh.,31096.0,27447.26,10939.0,26788288.0,1023
2025-12-19,1711,Üçpınar Mahallesi,5.0,150.41,0.0,0.0,5
2025-12-19,1711,Üçpınar Mh.,2533.0,39094.42,2531.0,2531.0,1327
2025-12-19,1711,İnegazi Mh.,271.0,9545.39,0.0,0.0,270
2025-12-19,1711,İrfaniye Mh.,5.0,320.51,0.0,0.0,5
2025-12-19,2291,23 Nisan Mh.,52.0,4760.9,0.0,0.0,59
2025-12-19,2291,29 Ekim Mh.,177.0,887.64,42.0,42.0,160
2025-12-19,2291,30 Ağustos Zafer Mh.,25.0,230.95,32.0,32.0,13
2025-12-19,2291,Ahmet Yesevi Mh.,79.0,6064.54,0.0,0.0,83
2025-12-19,2291,Alaaddinbey Mh.,65837.0,58635.55,4637.0,10999305.0,1583
2025-12-19,2291,Balat Mh.,236.0,15476.32,0.0,0.0,238
2025-12-19,2291,Balat OSB Mh.,49.0,3608.31,0.0,0.0,48
2025-12-19,2291,Balkan Mh.,5354.0,45592.69,7246.0,7246.0,1923
2025-12-19,2291,Beşevler Mh.,5.0,406.2,0.0,0.0,5
2025-12-19,2291,Doğanköy Mh.,125.0,6942.06,0.0,0.0,125
2025-12-19,2291,Dumlupınar Mh.,130.0,1808.27,0.0,0.0,150
2025-12-19,2291,Ertuğrul Mh.,49.0,221.16,22.0,22.0,50
2025-12-19,2291,Fethiye OSB Mh.,175.0,14713.88,25.0,25.0,190
2025-12-19,2291,Geçit Mh.,535.0,34687.07,25.0,25.0,534
2025-12-19,2291,Görükle Mh.,423.0,15078.26,0.0,0.0,430
2025-12-19,2291,Işıktepe Mh.,26.0,2377.87,0.0,0.0,30
2025-12-19,2291,Işıktepe OSB Mh.,65.0,5747.28,5.0,5.0,72
2025-12-19,2291,Kurtuluş Mh.,217.0,6916.86,147.0,147.0,159
2025-12-19,2291,Kızılcıklı Mh.,10984.0,84871.87,28128.0,28128.0,2668
2025-12-19,2291,Minareliçavuş Bursa OSB Mh.,19.0,1443.09,0.0,0.0,19
2025-12-19,2291,Nilüferköy Mh.,84.0,5996.22,0.0,0.0,84
2025-12-19,2291,Yenikent Mh.,1085.0,44591.07,1239.0,1239.0,690
2025-12-19,2291,Yolçatı Mh.,119.0,6263.2,0.0,0.0,119
2025-12-19,2291,Yüzüncüyıl Mh.,41.0,295.22,0.0,0.0,41
2025-12-19,2291,Üçevler Mh.,365.0,23913.51,220.0,220.0,289
2025-12-19,2291,İrfaniye Mh.,55.0,800.64,0.0,0.0,57
2025-12-19,3045,23 Nisan Mh.,49.0,432.78,0.0,0.0,10
2025-12-19,3045,Ahmet Yesevi Mh.,70.0,319.92,0.0,0.0,9
2025-12-19,3045,Alaaddinbey Mh.,8524.0,803.8299999999999,8886.0,790950.0,57
2025-12-19,3045,Ataevler Mh.,104.0,94.28999999999999,0.0,0.0,12
2025-12-19,3045,Balat Mh.,90.0,468.3,0.0,0.0,13
2025-12-19,3045,Balat OSB Mh.,60.0,225.15,0.0,0.0,6
2025-12-19,3045,Barış Mh.,157.0,101.59,4.0,4.0,17
2025-12-19,3045,Beşevler Mh.,166.0,128.09,75.0,75.0,13
2025-12-19,3045,Cumhuriyet Mh.,13826.0,5029.15,14349.0,15863.0,450
2025-12-19,3045,Demirci Mh.,107.0,11.85,2.0,2.0,13
2025-12-19,3045,Fethiye Mh.,485.0,421.93,0.0,0.0,25
2025-12-19,3045,Fethiye OSB Mh.,186.0,920.06,0.0,0.0,23
2025-12-19,3045,Geçit Mh.,790.0,2211.96,129.0,129.0,79
2025-12-19,3045,Işıktepe Mh.,31.0,167.01999999999998,0.0,0.0,4
2025-12-19,3045,Işıktepe OSB Mh.,94.0,467.15,48.0,48.0,11
2025-12-19,3045,Minareliçavuş Bursa OSB Mh.,19.0,76.89,0.0,0.0,2
2025-12-19,3045,Nilüferköy Mh.,91.0,644.35,0.0,0.0,19
2025-12-19,3045,Yenikent Mh.,1483.0,3238.5,1010.0,1010.0,121
2025-12-19,3045,Üçevler Mh.,420.0,1446.2,122.0,122.0,49
2025-12-19,5333,23 Nisan Mh.,129.0,12935.97,0.0,0.0,143
2025-12-19,5333,Ahmet Yesevi Mh.,160.0,13234.74,0.0,0.0,165
2025-12-19,5333,Alaaddinbey Mh.,53979.0,66892.55,25032096.0,25032096.0,1126
2025-12-19,5333,Balat Mh.,226.0,18348.84,0.0,0.0,233
2025-12-19,5333,Balat OSB Mh.,110.0,7348.84,0.0,0.0,90
2025-12-19,5333,Beşevler Mh.,276.0,16116.2,47.0,47.0,225
2025-12-19,5333,Demirci Mh.,198.0,7629.22,34.0,34.0,168
2025-12-19,5333,Esentepe Mh.,1031.0,17873.33,2281.0,2281.0,218
2025-12-19,5333,Fethiye OSB Mh.,685.0,54585.81,293.0,293.0,595
2025-12-19,5333,Geçit Mh.,1056.0,76339.9,44.0,44.0,1054
2025-12-19,5333,Gümüştepe Mh.,8048.0,76254.1,9554.0,9554.0,3503
2025-12-19,5333,Işıktepe Mh.,52.0,5764.17,0.0,0.0,67
2025-12-19,5333,Işıktepe OSB Mh.,198.0,14306.2,107.0,107.0,165
2025-12-19,5333,Karaman Mh.,2522.0,27126.62,27665.0,27665.0,341
2025-12-19,5333,Konak Mh.,7589.0,13113.11,19426.0,19426.0,1115
2025-12-19,5333,Kültür Mh.,147.0,468.29,16.0,16.0,115
2025-12-19,5333,Minareliçavuş Bursa OSB Mh.,143.0,11109.279999999999,78.0,78.0,114
2025-12-19,5333,Nilüferköy Mh.,175.0,13536.36,0.0,0.0,176
2025-12-19,5333,Odunluk Mh.,819.0,16665.61,155.0,155.0,482
2025-12-19,5333,Yenikent Mh.,1818.0,93191.55,1237.0,1237.0,1321
2025-12-19,5333,Çamlıca Mh.,2065.0,5167.24,17210.0,17210.0,434
2025-12-19,5333,Üçevler Mh.,1193.0,59804.1,728.0,728.0,804
2025-12-19,5333,İhsaniye Mh.,3449.0,51517.02,10014.0,10014.0,638
2025-12-19,7201,23 Nisan Mh.,63.0,891.01,0.0,0.0,11
2025-12-19,7201,30 Ağustos Zafer Mh.,347.0,1338.08,0.0,0.0,39
2025-12-19,7201,Ahmet Yesevi Mh.,70.0,659.4300000000001,0.0,0.0,9
2025-12-19,7201,Alaaddinbey Mh.,28501.0,6597.27,1002081.0,1002081.0,129
2025-12-19,7201,Balat Mh.,245.0,2168.56,0.0,0.0,34
2025-12-19,7201,Balat OSB Mh.,70.0,678.22,22.0,22.0,9
2025-12-19,7201,Doğanköy Mh.,130.0,720.06,0.0,0.0,13
2025-12-19,7201,Fethiye OSB Mh.,146.0,1243.01,0.0,0.0,16
2025-12-19,7201,Geçit Mh.,577.0,5030.32,59.0,59.0,77
2025-12-19,7201,Görükle Mh.,542.0,2866.59,59.0,59.0,63
2025-12-19,7201,Işıktepe Mh.,31.0,397.31,0.0,0.0,5
2025-12-19,7201,Işıktepe OSB Mh.,80.0,802.23,45.0,45.0,10
2025-12-19,7201,Kayapa Mh.,4458.0,10448.04,3835.0,3835.0,343
2025-12-19,7201,Kurtuluş Mh.,230.0,1126.39,0.0,0.0,29
2025-12-19,7201,Minareliçavuş Bursa OSB Mh.,20.0,152.35000000000002,0.0,0.0,2
2025-12-19,7201,Nilüferköy Mh.,85.0,1360.46,0.0,0.0,19
2025-12-19,7201,Tahtalı Mahallesi,10.0,24.32,0.0,0.0,1
2025-12-19,7201,Tahtalı Mh.,697.0,842.28,519.0,519.0,45
2025-12-19,7201,Yaylacık Mh.,7164.0,3729.56,8656.0,8656.0,425
2025-12-19,7201,Yenikent Mh.,1247.0,6964.6,633.0,633.0,108
2025-12-19,7201,Yolçatı Mh.,110.0,577.65,0.0,0.0,11
2025-12-19,7201,Çalı Mh.,5350.0,3648.22,5153.0,5153.0,212
2025-12-19,7201,Ürünlü Mh.,77.0,496.98,0.0,0.0,12
2025-12-19,7201,Üçevler Mh.,3316.0,6486.87,35194.0,35194.0,78
2025-12-19,8527,19 Mayıs Mh.,3719.0,9230.1,2917.0,2917.0,370
2025-12-19,8527,23 Nisan Mh.,215.0,4600.6,0.0,0.0,33
2025-12-19,8527,29 Ekim Mh.,2098.0,4085.6,1246.0,2872.0,114
2025-12-19,8527,Ahmet Yesevi Mh.,420.0,7427.0,37.0,37.0,46
2025-12-19,8527,Alaaddinbey Mh.,26809.0,21713.920000000002,16964.0,2752881.0,312
2025-12-19,8527,Altınşehir Mh.,6860.0,10443.08,6079.0,6410.0,357
2025-12-19,8527,Balat Mh.,750.0,14312.73,98.0,98.0,95
2025-12-19,8527,Balat OSB Mh.,138.0,1793.6399999999999,28.0,28.0,13
2025-12-19,8527,Balkan Mh.,50.0,1425.15,0.0,0.0,6
2025-12-19,8527,Başköy Mh.,390.0,6325.06,0.0,0.0,39
2025-12-19,8527,Dumlupınar Mh.,120.0,1221.4199999999998,0.0,0.0,15
2025-12-19,8527,Ertuğrul Mh.,359.0,1851.02,99.0,99.0,47
2025-12-19,8527,Fethiye OSB Mh.,567.0,7893.95,121.0,121.0,51
2025-12-19,8527,Geçit Mh.,1112.0,21440.12,18.0,18.0,141
2025-12-19,8527,Görükle Mh.,1102.0,6015.0,1067.0,1067.0,63
2025-12-19,8527,Işıktepe Mh.,60.0,1000.5799999999999,0.0,0.0,6
2025-12-19,8527,Işıktepe OSB Mh.,169.0,3895.2,154.0,154.0,22
2025-12-19,8527,Karacaoba Mh.,140.0,2566.19,0.0,0.0,16
2025-12-19,8527,Kurtuluş Mh.,206.0,6007.29,21.0,21.0,25
2025-12-19,8527,Minareliçavuş Bursa OSB Mh.,39.0,710.3499999999999,0.0,0.0,5
2025-12-19,8527,Minareliçavuş Mh.,368.0,5198.69,46.0,46.0,43
2025-12-19,8527,Minareliçavuş OSB Mh.,194.0,3538.39,0.0,0.0,27
2025-12-19,8527,Nilüferköy Mh.,179.0,6036.07,0.0,0.0,38
2025-12-19,8527,Yenikent Mh.,2004.0,22788.66,886.0,886.0,176
2025-12-19,8527,Yüzüncüyıl Mh.,2213.0,10357.93,1690.0,1690.0,186
2025-12-19,8527,Çatalağıl Mh.,510.0,3849.1,0.0,0.0,24
2025-12-19,8527,Özlüce Mh.,389.0,8174.97,39.0,39.0,42
2025-12-19,8527,Ürünlü Mh.,78.0,2916.08,0.0,0.0,12
2025-12-19,8527,Üçevler Mh.,350.0,9552.15,84.0,84.0,39
2025-12-19,8527,İrfaniye Mh.,200.0,2899.86,0.0,0.0,20
2025-12-19,9785,23 Nisan Mh.,59.0,463.91,0.0,0.0,10
